Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,Host
Rowing,1920,Switzerland,1,0,1,2,13,15,144," Antwerp, Belgium"
Rowing,1920,Great Britain,0,2,0,2,10,15,144," Antwerp, Belgium"
Rowing,1920,Netherlands,0,0,0,0,12,15,144," Antwerp, Belgium"
Rowing,1920,Belgium,0,0,0,0,20,15,144," Antwerp, Belgium"
Rowing,1920,United States,3,1,0,4,15,15,144," Antwerp, Belgium"
Rowing,1920,Norway,0,0,2,2,13,15,144," Antwerp, Belgium"
Rowing,1920,Sweden,0,0,0,0,6,15,144," Antwerp, Belgium"
Rowing,1920,Canada,0,0,0,0,5,15,144," Antwerp, Belgium"
Rowing,1920,Denmark,0,0,0,0,1,15,144," Antwerp, Belgium"
Rowing,1920,Brazil,0,0,0,0,5,15,144," Antwerp, Belgium"
Rowing,1920,New Zealand,0,0,1,1,1,15,144," Antwerp, Belgium"
Gymnastics,1896,Greece,2,1,1,4,8,24,97," Athens, Greece"
Gymnastics,1896,Germany,5,3,2,10,11,24,97," Athens, Greece"
Gymnastics,1896,Switzerland,1,2,0,3,2,24,97," Athens, Greece"
Gymnastics,1896,Great Britain,0,0,0,0,1,24,97," Athens, Greece"
Gymnastics,1896,France,0,0,0,0,1,24,97," Athens, Greece"
Gymnastics,1896,Denmark,0,0,0,0,1,24,97," Athens, Greece"
Gymnastics,1896,Hungary,0,0,0,0,2,24,97," Athens, Greece"
Gymnastics,1896,Ethnikos Gymnastikos Syllogos,0,0,1,1,2,24,97," Athens, Greece"
Gymnastics,1896,Sweden,0,0,0,0,1,24,97," Athens, Greece"
Gymnastics,1900,Germany,0,0,0,0,14,3,135," Paris, France"
Gymnastics,1900,France,1,1,1,3,108,3,135," Paris, France"
Gymnastics,1900,Switzerland,0,0,0,0,3,3,135," Paris, France"
Gymnastics,1900,Great Britain,0,0,0,0,4,3,135," Paris, France"
Gymnastics,1900,Belgium,0,0,0,0,2,3,135," Paris, France"
Gymnastics,1900,Bohemia,0,0,0,0,1,3,135," Paris, France"
Gymnastics,1900,Hungary,0,0,0,0,2,3,135," Paris, France"
Gymnastics,1900,Italy,0,0,0,0,1,3,135," Paris, France"
Gymnastics,1904,United States,9,7,9,25,107,36,458," St. Louis, United States"
Gymnastics,1904,"La Salle Turnverein, Chicago",0,0,0,0,6,36,458," St. Louis, United States"
Gymnastics,1904,"Passaic Turnverein, Passaic",0,0,0,0,6,36,458," St. Louis, United States"
Gymnastics,1904,"Davenport Turngemeinde, Davenport",0,0,0,0,6,36,458," St. Louis, United States"
Gymnastics,1904,"Norwegier Turnverein, Brooklyn",0,0,0,0,6,36,458," St. Louis, United States"
Gymnastics,1904,"Turnverein Vorwrts, Cleveland",0,0,0,0,6,36,458," St. Louis, United States"
Gymnastics,1904,"New York Turnverein, New York",0,1,0,1,6,36,458," St. Louis, United States"
Gymnastics,1904,Germany,0,1,1,2,9,36,458," St. Louis, United States"
Gymnastics,1904,"Concordia Turnverein, St Louis",0,0,0,0,6,36,458," St. Louis, United States"
Gymnastics,1904,"South St Louis Turnverein, St Louis",0,0,0,0,6,36,458," St. Louis, United States"
Gymnastics,1904,"Central Turnverein, Chicago",0,0,1,1,6,36,458," St. Louis, United States"
Gymnastics,1904,"Turnverein Vorwrts, Chicago",0,0,0,0,6,36,458," St. Louis, United States"
Gymnastics,1904,"Socialer Turnverein, Detroit",0,0,0,0,6,36,458," St. Louis, United States"
Gymnastics,1904,"Philadelphia Turngemeinde, Philadelphia",1,0,0,1,6,36,458," St. Louis, United States"
Gymnastics,1904,"Milwaukee Turnverein, Milwaukee",0,0,0,0,6,36,458," St. Louis, United States"
Gymnastics,1904,Switzerland,1,0,1,2,2,36,458," St. Louis, United States"
Gymnastics,1904,Austria,1,1,0,2,1,36,458," St. Louis, United States"
Gymnastics,1904,Norway,0,0,0,0,1,36,458," St. Louis, United States"
Gymnastics,1908,Italy,1,0,0,1,32,6,349," London, United Kingdom"
Gymnastics,1908,Norway,0,1,0,1,30,6,349," London, United Kingdom"
Gymnastics,1908,Denmark,0,0,0,0,24,6,349," London, United Kingdom"
Gymnastics,1908,Hungary,0,0,0,0,6,6,349," London, United Kingdom"
Gymnastics,1908,Sweden,1,0,0,1,37,6,349," London, United Kingdom"
Gymnastics,1908,Great Britain,0,1,0,1,65,6,349," London, United Kingdom"
Gymnastics,1908,Netherlands,0,0,0,0,23,6,349," London, United Kingdom"
Gymnastics,1908,France,0,0,1,1,59,6,349," London, United Kingdom"
Gymnastics,1908,Germany,0,0,0,0,11,6,349," London, United Kingdom"
Gymnastics,1908,Bohemia,0,0,0,0,2,6,349," London, United Kingdom"
Gymnastics,1908,Belgium,0,0,0,0,2,6,349," London, United Kingdom"
Gymnastics,1908,Canada,0,0,0,0,2,6,349," London, United Kingdom"
Gymnastics,1908,Finland,0,0,1,1,31,6,349," London, United Kingdom"
Gymnastics,1912,Norway,1,0,1,2,46,12,310," Stockholm, Sweden"
Gymnastics,1912,Luxembourg,0,0,0,0,19,12,310," Stockholm, Sweden"
Gymnastics,1912,Russia,0,0,0,0,4,12,310," Stockholm, Sweden"
Gymnastics,1912,Denmark,0,1,1,2,48,12,310," Stockholm, Sweden"
Gymnastics,1912,Hungary,0,1,0,1,17,12,310," Stockholm, Sweden"
Gymnastics,1912,Sweden,1,0,0,1,24,12,310," Stockholm, Sweden"
Gymnastics,1912,Great Britain,0,0,1,1,23,12,310," Stockholm, Sweden"
Gymnastics,1912,Italy,2,0,1,3,18,12,310," Stockholm, Sweden"
Gymnastics,1912,Germany,0,0,0,0,18,12,310," Stockholm, Sweden"
Gymnastics,1912,France,0,1,0,1,6,12,310," Stockholm, Sweden"
Gymnastics,1912,Finland,0,1,0,1,24,12,310," Stockholm, Sweden"
Gymnastics,1912,Bohemia,0,0,0,0,1,12,310," Stockholm, Sweden"
Diving,1904,Germany,0,1,0,1,3,3,5," St. Louis, United States"
Diving,1904,United States,1,0,1,2,2,3,5," St. Louis, United States"
Diving,1908,Sweden,1,1,1,3,10,6,47," London, United Kingdom"
Diving,1908,Great Britain,0,0,0,0,16,6,47," London, United Kingdom"
Diving,1908,Finland,0,0,0,0,2,6,47," London, United Kingdom"
Diving,1908,Australasia,0,0,0,0,1,6,47," London, United Kingdom"
Diving,1908,Germany,1,1,1,3,5,6,47," London, United Kingdom"
Diving,1908,Italy,0,0,0,0,1,6,47," London, United Kingdom"
Diving,1908,United States,0,0,1,1,2,6,47," London, United Kingdom"
Diving,1908,Belgium,0,0,0,0,1,6,47," London, United Kingdom"
Diving,1908,Canada,0,0,0,0,1,6,47," London, United Kingdom"
Diving,1912,Sweden,3,2,2,7,34,12,86," Stockholm, Sweden"
Diving,1912,Norway,0,0,0,0,3,12,86," Stockholm, Sweden"
Diving,1912,Finland,0,0,0,0,6,12,86," Stockholm, Sweden"
Diving,1912,Russia,0,0,0,0,1,12,86," Stockholm, Sweden"
Diving,1912,Germany,1,2,1,4,4,12,86," Stockholm, Sweden"
Diving,1912,Italy,0,0,0,0,1,12,86," Stockholm, Sweden"
Diving,1912,United States,0,0,0,0,2,12,86," Stockholm, Sweden"
Diving,1912,Austria,0,0,0,0,1,12,86," Stockholm, Sweden"
Diving,1912,Canada,0,0,0,0,2,12,86," Stockholm, Sweden"
Diving,1912,Great Britain,0,0,1,1,3,12,86," Stockholm, Sweden"
Diving,1920,Sweden,1,2,2,5,12,15,70," Antwerp, Belgium"
Diving,1920,United States,3,2,3,8,14,15,70," Antwerp, Belgium"
Diving,1920,Norway,0,0,0,0,4,15,70," Antwerp, Belgium"
Diving,1920,Great Britain,0,1,0,1,5,15,70," Antwerp, Belgium"
Diving,1920,Australia,0,0,0,0,1,15,70," Antwerp, Belgium"
Diving,1920,Belgium,0,0,0,0,3,15,70," Antwerp, Belgium"
Diving,1920,Denmark,1,0,0,1,5,15,70," Antwerp, Belgium"
Diving,1920,Italy,0,0,0,0,1,15,70," Antwerp, Belgium"
Diving,1920,Canada,0,0,0,0,1,15,70," Antwerp, Belgium"
Diving,1920,Finland,0,0,0,0,3,15,70," Antwerp, Belgium"
Diving,1920,Switzerland,0,0,0,0,1,15,70," Antwerp, Belgium"
Diving,1920,Japan,0,0,0,0,1,15,70," Antwerp, Belgium"
Diving,1920,France,0,0,0,0,1,15,70," Antwerp, Belgium"
Diving,1920,Brazil,0,0,0,0,1,15,70," Antwerp, Belgium"
Diving,1924,Austria,0,0,0,0,3,15,90," Paris, France"
Diving,1924,Sweden,0,1,1,2,11,15,90," Paris, France"
Diving,1924,Great Britain,0,0,1,1,11,15,90," Paris, France"
Diving,1924,Czech Republic,0,0,0,0,2,15,90," Paris, France"
Diving,1924,Netherlands,0,0,0,0,4,15,90," Paris, France"
Diving,1924,United States,4,4,3,11,10,15,90," Paris, France"
Diving,1924,Switzerland,0,0,0,0,1,15,90," Paris, France"
Diving,1924,France,0,0,0,0,12,15,90," Paris, France"
Diving,1924,Italy,0,0,0,0,1,15,90," Paris, France"
Diving,1924,Spain,0,0,0,0,3,15,90," Paris, France"
Diving,1924,Finland,0,0,0,0,6,15,90," Paris, France"
Diving,1924,Australia,1,0,0,1,1,15,90," Paris, France"
Diving,1924,Belgium,0,0,0,0,2,15,90," Paris, France"
Diving,1924,Denmark,0,0,0,0,4,15,90," Paris, France"
Equestrianism,1900,France,2,2,4,8,38,15,79," Paris, France"
Equestrianism,1900,Belgium,3,1,1,5,13,15,79," Paris, France"
Equestrianism,1900,Spain,0,0,0,0,1,15,79," Paris, France"
Equestrianism,1900,Russia,0,0,0,0,3,15,79," Paris, France"
Equestrianism,1900,Austria,0,0,0,0,3,15,79," Paris, France"
Equestrianism,1900,Great Britain,0,0,0,0,1,15,79," Paris, France"
Equestrianism,1900,Italy,1,1,0,2,3,15,79," Paris, France"
Equestrianism,1900,Germany,0,0,0,0,1,15,79," Paris, France"
Equestrianism,1912,Sweden,4,1,1,6,17,15,128," Stockholm, Sweden"
Equestrianism,1912,Germany,0,3,1,4,13,15,128," Stockholm, Sweden"
Equestrianism,1912,France,1,1,1,3,4,15,128," Stockholm, Sweden"
Equestrianism,1912,Belgium,0,0,1,1,4,15,128," Stockholm, Sweden"
Equestrianism,1912,Chile,0,0,0,0,2,15,128," Stockholm, Sweden"
Equestrianism,1912,Norway,0,0,0,0,3,15,128," Stockholm, Sweden"
Equestrianism,1912,United States,0,0,1,1,4,15,128," Stockholm, Sweden"
Equestrianism,1912,Great Britain,0,0,0,0,4,15,128," Stockholm, Sweden"
Equestrianism,1912,Denmark,0,0,0,0,4,15,128," Stockholm, Sweden"
Equestrianism,1912,Russia,0,0,0,0,7,15,128," Stockholm, Sweden"
Equestrianism,1920,Sweden,4,2,3,9,22,21,132," Antwerp, Belgium"
Equestrianism,1920,United States,0,0,0,0,8,21,132," Antwerp, Belgium"
Equestrianism,1920,France,0,2,0,2,24,21,132," Antwerp, Belgium"
Equestrianism,1920,Italy,1,2,2,5,10,21,132," Antwerp, Belgium"
Equestrianism,1920,Norway,0,0,0,0,5,21,132," Antwerp, Belgium"
Equestrianism,1920,Belgium,2,1,2,5,18,21,132," Antwerp, Belgium"
Equestrianism,1920,Netherlands,0,0,0,0,1,21,132," Antwerp, Belgium"
Equestrianism,1920,Finland,0,0,0,0,1,21,132," Antwerp, Belgium"
Equestrianism,1924,Spain,0,0,0,0,4,15,194," Paris, France"
Equestrianism,1924,Italy,0,1,1,2,5,15,194," Paris, France"
Equestrianism,1924,Sweden,2,2,0,4,12,15,194," Paris, France"
Equestrianism,1924,France,0,0,1,1,12,15,194," Paris, France"
Equestrianism,1924,United States,0,0,1,1,5,15,194," Paris, France"
Equestrianism,1924,Belgium,0,0,0,0,11,15,194," Paris, France"
Equestrianism,1924,Great Britain,0,0,0,0,6,15,194," Paris, France"
Equestrianism,1924,Czech Republic,0,0,0,0,11,15,194," Paris, France"
Equestrianism,1924,Switzerland,1,1,0,2,9,15,194," Paris, France"
Equestrianism,1924,Netherlands,2,0,0,2,5,15,194," Paris, France"
Equestrianism,1924,Portugal,0,0,1,1,4,15,194," Paris, France"
Equestrianism,1924,Poland,0,0,1,1,6,15,194," Paris, France"
Equestrianism,1924,Finland,0,0,0,0,1,15,194," Paris, France"
Equestrianism,1924,Denmark,0,1,0,1,1,15,194," Paris, France"
Equestrianism,1924,Bulgaria,0,0,0,0,2,15,194," Paris, France"
Equestrianism,1924,Serbia,0,0,0,0,1,15,194," Paris, France"
Equestrianism,1924,Austria,0,0,0,0,2,15,194," Paris, France"
Equestrianism,1928,Spain,1,0,0,1,6,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Sweden,0,1,2,3,9,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Argentina,0,0,0,0,3,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Poland,0,1,1,2,5,18,232," Amsterdam, Netherlands"
Equestrianism,1928,France,0,2,0,2,9,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Italy,0,0,0,0,5,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Hungary,0,0,0,0,5,18,232," Amsterdam, Netherlands"
Equestrianism,1928,United States,0,0,0,0,5,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Czech Republic,1,0,0,1,9,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Netherlands,2,1,1,4,8,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Belgium,0,0,0,0,9,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Switzerland,0,0,1,1,9,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Portugal,0,0,0,0,3,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Germany,2,0,1,3,8,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Denmark,0,0,0,0,3,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Austria,0,0,0,0,3,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Norway,0,1,0,1,6,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Japan,0,0,0,0,4,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Bulgaria,0,0,0,0,3,18,232," Amsterdam, Netherlands"
Equestrianism,1928,Finland,0,0,0,0,1,18,232," Amsterdam, Netherlands"
Modern Pentathlon,1912,Russia,0,0,0,0,5,3,32," Stockholm, Sweden"
Modern Pentathlon,1912,Sweden,1,1,1,3,12,3,32," Stockholm, Sweden"
Modern Pentathlon,1912,Austria,0,0,0,0,1,3,32," Stockholm, Sweden"
Modern Pentathlon,1912,France,0,0,0,0,2,3,32," Stockholm, Sweden"
Modern Pentathlon,1912,Great Britain,0,0,0,0,3,3,32," Stockholm, Sweden"
Modern Pentathlon,1912,Netherlands,0,0,0,0,1,3,32," Stockholm, Sweden"
Modern Pentathlon,1912,Denmark,0,0,0,0,4,3,32," Stockholm, Sweden"
Modern Pentathlon,1912,Norway,0,0,0,0,2,3,32," Stockholm, Sweden"
Modern Pentathlon,1912,United States,0,0,0,0,1,3,32," Stockholm, Sweden"
Modern Pentathlon,1912,Germany,0,0,0,0,1,3,32," Stockholm, Sweden"
Modern Pentathlon,1920,Denmark,0,0,0,0,4,3,23," Antwerp, Belgium"
Modern Pentathlon,1920,Great Britain,0,0,0,0,4,3,23," Antwerp, Belgium"
Modern Pentathlon,1920,France,0,0,0,0,4,3,23," Antwerp, Belgium"
Modern Pentathlon,1920,Sweden,1,1,1,3,4,3,23," Antwerp, Belgium"
Modern Pentathlon,1920,Finland,0,0,0,0,2,3,23," Antwerp, Belgium"
Modern Pentathlon,1920,Italy,0,0,0,0,1,3,23," Antwerp, Belgium"
Modern Pentathlon,1920,United States,0,0,0,0,2,3,23," Antwerp, Belgium"
Modern Pentathlon,1920,Norway,0,0,0,0,2,3,23," Antwerp, Belgium"
Modern Pentathlon,1924,Sweden,1,1,1,3,4,3,38," Paris, France"
Modern Pentathlon,1924,Finland,0,0,0,0,3,3,38," Paris, France"
Modern Pentathlon,1924,United States,0,0,0,0,4,3,38," Paris, France"
Modern Pentathlon,1924,Great Britain,0,0,0,0,4,3,38," Paris, France"
Modern Pentathlon,1924,Belgium,0,0,0,0,4,3,38," Paris, France"
Modern Pentathlon,1924,Italy,0,0,0,0,4,3,38," Paris, France"
Modern Pentathlon,1924,Denmark,0,0,0,0,3,3,38," Paris, France"
Modern Pentathlon,1924,France,0,0,0,0,4,3,38," Paris, France"
Modern Pentathlon,1924,Norway,0,0,0,0,2,3,38," Paris, France"
Modern Pentathlon,1924,Czech Republic,0,0,0,0,2,3,38," Paris, France"
Modern Pentathlon,1924,Netherlands,0,0,0,0,4,3,38," Paris, France"
Modern Pentathlon,1928,Finland,0,0,0,0,3,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,Sweden,1,1,0,2,3,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,France,0,0,0,0,3,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,Belgium,0,0,0,0,3,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,Portugal,0,0,0,0,1,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,Great Britain,0,0,0,0,3,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,Hungary,0,0,0,0,1,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,Czech Republic,0,0,0,0,3,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,United States,0,0,0,0,3,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,Germany,0,0,1,1,3,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,Denmark,0,0,0,0,2,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,Poland,0,0,0,0,3,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,Italy,0,0,0,0,3,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1928,Netherlands,0,0,0,0,3,3,37," Amsterdam, Netherlands"
Modern Pentathlon,1932,Mexico,0,0,0,0,3,3,25," Los Angeles, United States"
Modern Pentathlon,1932,Great Britain,0,0,0,0,3,3,25," Los Angeles, United States"
Modern Pentathlon,1932,Hungary,0,0,0,0,3,3,25," Los Angeles, United States"
Modern Pentathlon,1932,United States,0,0,1,1,3,3,25," Los Angeles, United States"
Modern Pentathlon,1932,Portugal,0,0,0,0,2,3,25," Los Angeles, United States"
Modern Pentathlon,1932,France,0,0,0,0,1,3,25," Los Angeles, United States"
Modern Pentathlon,1932,Sweden,1,1,0,2,3,3,25," Los Angeles, United States"
Modern Pentathlon,1932,Germany,0,0,0,0,3,3,25," Los Angeles, United States"
Modern Pentathlon,1932,Italy,0,0,0,0,3,3,25," Los Angeles, United States"
Modern Pentathlon,1932,Netherlands,0,0,0,0,1,3,25," Los Angeles, United States"
Taekwondo,2000,Egypt,0,0,0,0,3,24,102," Sydney, Australia"
Taekwondo,2000,Germany,0,1,0,1,3,24,102," Sydney, Australia"
Taekwondo,2000,Iran,0,0,1,1,2,24,102," Sydney, Australia"
Taekwondo,2000,Saudi Arabia,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Jordan,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Greece,1,0,0,1,3,24,102," Sydney, Australia"
Taekwondo,2000,France,0,0,1,1,2,24,102," Sydney, Australia"
Taekwondo,2000,Spain,0,1,0,1,4,24,102," Sydney, Australia"
Taekwondo,2000,Monaco,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Morocco,0,0,0,0,3,24,102," Sydney, Australia"
Taekwondo,2000,Turkey,0,0,1,1,2,24,102," Sydney, Australia"
Taekwondo,2000,Canada,0,0,1,1,1,24,102," Sydney, Australia"
Taekwondo,2000,Kuwait,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Australia,1,1,0,2,8,24,102," Sydney, Australia"
Taekwondo,2000,Austria,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Venezuela,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Colombia,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,China,1,0,0,1,3,24,102," Sydney, Australia"
Taekwondo,2000,Chinese Taipei,0,0,2,2,4,24,102," Sydney, Australia"
Taekwondo,2000,Italy,0,0,0,0,3,24,102," Sydney, Australia"
Taekwondo,2000,Philippines,0,0,0,0,4,24,102," Sydney, Australia"
Taekwondo,2000,Denmark,0,0,0,0,2,24,102," Sydney, Australia"
Taekwondo,2000,Great Britain,0,0,0,0,2,24,102," Sydney, Australia"
Taekwondo,2000,Mexico,0,0,1,1,3,24,102," Sydney, Australia"
Taekwondo,2000,Nicaragua,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Swaziland,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Russia,0,1,0,1,2,24,102," Sydney, Australia"
Taekwondo,2000,Norway,0,1,0,1,1,24,102," Sydney, Australia"
Taekwondo,2000,Argentina,0,0,0,0,2,24,102," Sydney, Australia"
Taekwondo,2000,Japan,0,0,1,1,2,24,102," Sydney, Australia"
Taekwondo,2000,South Korea,3,1,0,4,4,24,102," Sydney, Australia"
Taekwondo,2000,Cote d'Ivoire,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Finland,0,0,0,0,2,24,102," Sydney, Australia"
Taekwondo,2000,United States,1,0,0,1,4,24,102," Sydney, Australia"
Taekwondo,2000,Malaysia,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Sweden,0,0,0,0,2,24,102," Sydney, Australia"
Taekwondo,2000,Netherlands,0,0,0,0,2,24,102," Sydney, Australia"
Taekwondo,2000,Cuba,1,1,0,2,4,24,102," Sydney, Australia"
Taekwondo,2000,Lesotho,0,0,0,0,2,24,102," Sydney, Australia"
Taekwondo,2000,Slovenia,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Libya,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Vietnam,0,1,0,1,2,24,102," Sydney, Australia"
Taekwondo,2000,Benin,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Indonesia,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Guatemala,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Hungary,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Trinidad and Tobago,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Brazil,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Chile,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2000,Croatia,0,0,0,0,1,24,102," Sydney, Australia"
Taekwondo,2004,United States,1,1,0,2,2,24,124," Athens, Greece"
Taekwondo,2004,Yemen,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Egypt,0,0,1,1,4,24,124," Athens, Greece"
Taekwondo,2004,Israel,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Denmark,0,0,0,0,2,24,124," Athens, Greece"
Taekwondo,2004,Greece,0,2,0,2,4,24,124," Athens, Greece"
Taekwondo,2004,Cote d'Ivoire,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Nepal,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Great Britain,0,0,0,0,4,24,124," Athens, Greece"
Taekwondo,2004,Australia,0,0,0,0,4,24,124," Athens, Greece"
Taekwondo,2004,France,0,1,1,2,4,24,124," Athens, Greece"
Taekwondo,2004,Morocco,0,0,0,0,3,24,124," Athens, Greece"
Taekwondo,2004,Thailand,0,0,1,1,4,24,124," Athens, Greece"
Taekwondo,2004,Canada,0,0,0,0,2,24,124," Athens, Greece"
Taekwondo,2004,Austria,0,0,0,0,2,24,124," Athens, Greece"
Taekwondo,2004,Guatemala,0,0,0,0,3,24,124," Athens, Greece"
Taekwondo,2004,Venezuela,0,0,1,1,4,24,124," Athens, Greece"
Taekwondo,2004,Italy,0,0,0,0,3,24,124," Athens, Greece"
Taekwondo,2004,Chinese Taipei,2,1,0,3,4,24,124," Athens, Greece"
Taekwondo,2004,China,2,0,0,2,2,24,124," Athens, Greece"
Taekwondo,2004,Nigeria,0,0,0,0,3,24,124," Athens, Greece"
Taekwondo,2004,Brazil,0,0,0,0,3,24,124," Athens, Greece"
Taekwondo,2004,Jordan,0,0,0,0,2,24,124," Athens, Greece"
Taekwondo,2004,Colombia,0,0,0,0,3,24,124," Athens, Greece"
Taekwondo,2004,Puerto Rico,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Mexico,0,1,1,2,3,24,124," Athens, Greece"
Taekwondo,2004,Spain,0,0,0,0,4,24,124," Athens, Greece"
Taekwondo,2004,Central African Republic,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Philippines,0,0,0,0,3,24,124," Athens, Greece"
Taekwondo,2004,Tunisia,0,0,0,0,3,24,124," Athens, Greece"
Taekwondo,2004,Finland,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Argentina,0,0,0,0,2,24,124," Athens, Greece"
Taekwondo,2004,Azerbaijan,0,0,0,0,2,24,124," Athens, Greece"
Taekwondo,2004,South Korea,2,0,2,4,4,24,124," Athens, Greece"
Taekwondo,2004,Iran,1,0,1,2,2,24,124," Athens, Greece"
Taekwondo,2004,Uzbekistan,0,0,0,0,2,24,124," Athens, Greece"
Taekwondo,2004,Cuba,0,1,0,1,2,24,124," Athens, Greece"
Taekwondo,2004,Russia,0,0,0,0,2,24,124," Athens, Greece"
Taekwondo,2004,South Africa,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Dominican Republic,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Lesotho,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Costa Rica,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Vietnam,0,0,0,0,2,24,124," Athens, Greece"
Taekwondo,2004,Japan,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Trinidad and Tobago,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Bosnia and Herzegovina,0,0,0,0,1,24,124," Athens, Greece"
Taekwondo,2004,Indonesia,0,0,0,0,2,24,124," Athens, Greece"
